cod_ibge,municipio,lat,lon,data,municipio_met,lat_met,lon_met,tmax,tmin,tmedia_ref,umidade_media,vento_max,radiacao,fonte,tmedia,heat_index,utci_proxy,limiar_p95_tmedia,p95_tmedia_origem,excesso_tmedia_p95,dia_acima_p95_tmedia,duracao_onda_calor_dias,onda_calor_p95_2d,evento_onda_calor_id,intensidade_onda_calor,severidade_onda_calor,tmedia_3d,tmedia_30d,ehf_adaptado,risco_calor_diario,risco_cumulativo_3d,municipio_press,atendimentos_total,atendimentos_calor,pressao_calor_pct,fonte_pressao,zscore_pressao,ewma_pressao,cusum_pressao,municipio_cap,municipio_stock,autonomia_min_dias,municipio_infra,unidades,unidades_falha,falhas_infra_pct,municipio_busca,cobertura_busca_pct,municipio_com,hora_alerta_inmet,hora_boletim_municipal,canal,status,latencia_horas,municipio_sivep,casos_srag,uti,obitos,letalidade_pct,zscore_srag,municipio_lacen,testes,positivos,positividade_pct,zscore_positividade,municipio_sim,obitos_total,obitos_calor_suspeitos,municipio_rum,rumores_total,score_sentinela,rumores_criticos,municipio_ar,pm25_ugm3,pm10_ugm3,o3_ugm3,no2_ugm3,co_mgm3,so2_ugm3,fonte_ar,lat_ar,lon_ar,iq_ar_score,qualidade_ar_nivel,poluente_dominante,motivo_qualidade_ar,indice_qualidade_ar_operacional,latencia_comunicacao_horas,positividade_lacen_pct,indice_resiliencia,resil_capacidade_leitos,resil_estoque,resil_infraestrutura,resil_busca_ativa,resil_comunicacao,nivel,score,motivo,data_referencia,ocupacao_leitos_pct,leitos_total,leitos_sus,leitos_ocupados,leitos_bloqueados_movimento,leitos_higienizacao,leitos_reservados,ultima_movimentacao_ocupacao,fonte_ocupacao,leitos_livres
5107198,Ribeirãozinho,-16.483372727272727,-52.751245454545455,2026-07-29,Ribeirãozinho,-16.483372727272727,-52.751245454545455,36.3,25.3,,29.0,13.1,,openmeteo,30.799999999999997,36.37343588479117,34.5,28.049999999999997,p95_proxy_previsao_q70,2.75,1,1,0,2,0.0,0,28.966666666666665,27.61428571428571,,6.343358971197793,11.353365638655028,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 34.5 entre 32 e 38; Tmax 36.3 sem gatilho; risco cumulativo 3d 11.35 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107206,Rio Branco,-15.271700000000001,-58.12481666666666,2026-07-29,Rio Branco,-15.271700000000001,-58.12481666666666,35.1,26.4,,56.0,14.8,,openmeteo,30.75,43.46400177757115,33.940000000000005,28.47,p95_proxy_previsao_q70,2.280000000000001,1,2,1,1,2.280000000000001,3,29.5,27.91428571428571,,8.586000444392793,17.796991825408377,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.9 entre 32 e 38; Tmax 35.1 sem gatilho; risco cumulativo 3d 17.80 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107248,Santa Carmem,-11.934453225806452,-54.88647419354839,2026-07-29,Santa Carmem,-11.934453225806452,-54.88647419354839,33.7,22.5,,61.0,8.5,,openmeteo,28.1,41.761228045395555,32.74000000000001,27.5,p95_proxy_previsao_q70,0.6000000000000014,1,1,0,1,0.0,0,27.433333333333334,27.014285714285712,,3.7803070113488992,11.078189810155562,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.7 entre 32 e 38; Tmax 33.7 sem gatilho; risco cumulativo 3d 11.08 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107263,Santo Afonso,-14.449897674418605,-57.351460465116276,2026-07-29,Santo Afonso,-14.449897674418605,-57.351460465116276,33.9,24.4,,62.0,12.2,,openmeteo,29.15,42.74355978799784,32.980000000000004,27.63,p95_proxy_previsao_q70,1.5199999999999996,1,1,0,2,0.0,0,28.266666666666666,27.114285714285717,,5.185889946999463,14.918603568308383,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.0 entre 32 e 38; Tmax 33.9 sem gatilho; risco cumulativo 3d 14.92 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107297,São José do Povo,-16.458933333333334,-54.26433333333333,2026-07-29,São José do Povo,-16.458933333333334,-54.26433333333333,34.6,24.4,,38.0,7.3,,openmeteo,29.5,35.93861748935116,32.800000000000004,29.22,p95_proxy_previsao_q70,0.28000000000000114,1,2,1,1,0.28000000000000114,1,29.516666666666666,28.349999999999998,,3.5646543723377953,11.549977011826716,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.8 entre 32 e 38; Tmax 34.6 sem gatilho; risco cumulativo 3d 11.55 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107305,São José do Rio Claro,-13.593645454545454,-56.826,2026-07-29,São José do Rio Claro,-13.593645454545454,-56.826,32.7,22.2,,66.0,10.1,,openmeteo,27.450000000000003,40.93691312165117,31.940000000000005,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.11666666666667,26.707142857142856,,2.2342282804127933,6.449518448599486,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,22.9,91.8,0,0,0,0,amarela,1,UTCI/proxy 31.9 entre 26 e 32; Tmax 32.7 sem gatilho; risco cumulativo 3d 6.45 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 8.25 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,8.24742268041237,97,90,8,0,46,0,2026-06-19 07:00:00,INDICASUS_TEMPO_REAL,89.0
5107354,São José do Xingu,-10.6612,-52.58591764705882,2026-07-29,São José do Xingu,-10.6612,-52.58591764705882,33.5,22.6,,59.0,9.9,,openmeteo,28.05,40.43545014644454,32.46,27.5,p95_proxy_previsao_q70,0.5500000000000007,1,1,0,1,0.0,0,27.53333333333333,26.864285714285717,,3.118862536611136,9.459350006946684,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.5 entre 32 e 38; Tmax 33.5 sem gatilho; risco cumulativo 3d 9.46 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107404,São Pedro da Cipa,-15.95760588235294,-54.775758823529415,2026-07-29,São Pedro da Cipa,-15.95760588235294,-54.775758823529415,35.4,25.3,,38.0,15.0,,openmeteo,30.35,37.35151383335114,33.6,28.970000000000002,p95_proxy_previsao_q70,1.379999999999999,1,2,1,1,1.379999999999999,2,29.7,28.3,,5.817878458337786,16.245908971131136,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.6 entre 32 e 38; Tmax 35.4 sem gatilho; risco cumulativo 3d 16.25 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107578,Rondolândia,-10.279269620253165,-60.98625063291139,2026-07-29,Rondolândia,-10.279269620253165,-60.98625063291139,30.1,23.2,,83.0,8.0,,openmeteo,26.65,38.8673819777512,30.020000000000003,28.23,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.766666666666666,27.892857142857142,,1.7168454944378002,13.870314127713401,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,5.2,21.0,0,0,0,0,vermelha,3,UTCI/proxy 30.0 entre 26 e 32; Tmax 30.1 sem gatilho; risco cumulativo 3d 13.87 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 79.00 atingiu amarela; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,79.0,100,100,79,0,2,0,2026-06-19 09:36:00,INDICASUS_TEMPO_REAL,21.0
5107602,Rondonópolis,-16.4673,-54.6372,2026-07-29,Rondonópolis,-16.53735483870968,-54.64182258064516,35.3,22.3,,44.0,13.4,,openmeteo,28.799999999999997,39.112703223357805,33.66,29.799999999999997,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,29.066666666666663,29.62,,3.438175805839448,10.94953947034614,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,25.0,100.0,0,0,0,0,laranja,2,UTCI/proxy 33.7 entre 32 e 38; Tmax 35.3 sem gatilho; risco cumulativo 3d 10.95 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 0.00 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,0.0,46,0,0,0,0,0,,INDICASUS_TEMPO_REAL,46.0
5107701,Rosário Oeste,-14.80204862385321,-55.964110091743116,2026-07-29,Rosário Oeste,-14.80204862385321,-55.964110091743116,35.2,25.4,,45.0,14.4,,openmeteo,30.3,39.25520441228449,33.60000000000001,29.96,p95_proxy_previsao_q70,0.33999999999999986,1,1,0,2,0.0,0,30.083333333333332,29.321428571428573,,3.7538011030711314,14.07363638661505,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.6 entre 32 e 38; Tmax 35.2 sem gatilho; risco cumulativo 3d 14.07 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107743,Santa Cruz do Xingu,-10.094535,-52.513641666666665,2026-07-29,Santa Cruz do Xingu,-10.094535,-52.513641666666665,33.2,22.2,,64.0,7.9,,openmeteo,27.700000000000003,41.57512085523563,32.36000000000001,27.5,p95_proxy_previsao_q70,0.20000000000000284,1,1,0,1,0.0,0,27.05,26.821428571428573,,2.9537802138089173,8.302108441055648,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.4 entre 32 e 38; Tmax 33.2 sem gatilho; risco cumulativo 3d 8.30 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107750,Salto do Céu,-15.033828125,-58.06936875,2026-07-29,Salto do Céu,-15.033828125,-58.06936875,33.2,24.8,,57.0,16.1,,openmeteo,29.0,38.95338184599126,32.080000000000005,27.5,p95_proxy_previsao_q70,1.5,1,2,1,1,1.5,2,28.13333333333333,26.571428571428573,,4.81834546149782,8.192983715364488,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.1 entre 32 e 38; Tmax 33.2 sem gatilho; risco cumulativo 3d 8.19 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107768,Santa Rita do Trivelato,-13.787464516129033,-55.30419193548387,2026-07-29,Santa Rita do Trivelato,-13.787464516129033,-55.30419193548387,34.1,24.1,,45.0,10.7,,openmeteo,29.1,37.00362247220458,32.50000000000001,28.509999999999998,p95_proxy_previsao_q70,0.5900000000000034,1,2,1,1,0.5900000000000034,1,28.71666666666667,28.12857142857143,,3.8409056180511563,9.555185030284516,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.5 entre 32 e 38; Tmax 34.1 sem gatilho; risco cumulativo 3d 9.56 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107776,Santa Terezinha,-10.350022857142857,-50.79375,2026-07-29,Santa Terezinha,-10.350022857142857,-50.79375,33.6,21.9,,65.0,7.6,,openmeteo,27.75,43.1590052296711,32.800000000000004,27.5,p95_proxy_previsao_q70,0.25,1,1,0,1,0.0,0,27.166666666666668,26.964285714285715,,3.83975130741778,10.699080233519986,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,23.3,93.3,0,0,0,0,laranja,2,UTCI/proxy 32.8 entre 32 e 38; Tmax 33.6 sem gatilho; risco cumulativo 3d 10.70 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 6.67 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,6.66666666666667,30,30,2,0,47,0,2026-06-19 00:00:00,INDICASUS_TEMPO_REAL,28.0
5107792,Santo Antônio do Leste,-14.786763414634146,-53.68850731707317,2026-07-29,Santo Antônio do Leste,-14.786763414634146,-53.68850731707317,35.1,23.9,,37.0,11.2,,openmeteo,29.5,36.5300096018756,33.300000000000004,28.919999999999998,p95_proxy_previsao_q70,0.5800000000000018,1,1,0,2,0.0,0,29.016666666666666,28.32857142857143,,3.0125024004689056,6.734102059071155,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 33.3 entre 32 e 38; Tmax 35.1 sem gatilho; risco cumulativo 3d 6.73 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107800,Santo Antônio de Leverger,-16.43772183908046,-55.407409195402295,2026-07-29,Santo Antônio de Leverger,-16.43772183908046,-55.407409195402295,34.7,23.6,,48.0,14.0,,openmeteo,29.150000000000002,39.239634942371076,33.220000000000006,27.86,p95_proxy_previsao_q70,1.2900000000000027,1,1,0,2,0.0,0,28.3,27.38571428571429,,4.319908735592778,13.340214178206137,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.2 entre 32 e 38; Tmax 34.7 sem gatilho; risco cumulativo 3d 13.34 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107859,São Félix do Araguaia,-11.504739705882354,-51.96255220588235,2026-07-29,São Félix do Araguaia,-11.504739705882354,-51.96255220588235,34.8,22.9,,51.0,7.3,,openmeteo,28.849999999999998,40.58963742801788,33.44,28.419999999999998,p95_proxy_previsao_q70,0.4299999999999997,1,1,0,2,0.0,0,28.583333333333332,27.907142857142855,,4.0174093570044676,11.974457391541735,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 33.4 entre 32 e 38; Tmax 34.8 sem gatilho; risco cumulativo 3d 11.97 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107875,Sapezal,-12.929598876404496,-58.655430337078656,2026-07-29,Sapezal,-12.929598876404496,-58.655430337078656,31.1,23.2,,70.0,10.7,,openmeteo,27.15,37.86849669121564,30.500000000000007,27.56,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.3,27.157142857142855,,1.46712417280391,3.6702472470194945,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,amarela,1,UTCI/proxy 30.5 entre 26 e 32; Tmax 31.1 sem gatilho; risco cumulativo 3d 3.67 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107883,Serra Nova Dourada,-12.029541860465116,-51.34929999999999,2026-07-29,Serra Nova Dourada,-12.029541860465116,-51.34929999999999,36.3,25.3,,37.0,12.4,,openmeteo,30.799999999999997,38.704748439635665,34.5,29.86,p95_proxy_previsao_q70,0.9399999999999977,1,1,0,2,0.0,0,30.066666666666666,29.764285714285712,,5.116187109908914,14.62424181818172,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 34.5 entre 32 e 38; Tmax 36.3 sem gatilho; risco cumulativo 3d 14.62 atingiu vermelha; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107909,Sinop,-11.8604,-55.5091,2026-07-29,Sinop,-11.730557894736842,-55.48996666666667,33.4,24.1,,58.0,9.3,,openmeteo,28.75,39.80531268339558,32.32,30.3,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,28.2,30.019999999999996,,2.2713281708488946,7.781765505890581,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.3 entre 32 e 38; Tmax 33.4 sem gatilho; risco cumulativo 3d 7.78 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107925,Sorriso,-12.5425,-55.7211,2026-07-29,Sorriso,-12.766423232323232,-55.63056464646465,35.0,25.1,,46.0,10.3,,openmeteo,30.05,39.181918055555634,33.440000000000005,29.950000000000003,p95_proxy_previsao_q70,0.09999999999999787,1,1,0,7,0.0,0,29.416666666666668,29.928333333333335,,3.3354795138889113,11.385771284521123,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 33.4 entre 32 e 38; Tmax 35.0 sem gatilho; risco cumulativo 3d 11.39 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107941,Tabaporã,-11.151295061728396,-56.5609049382716,2026-07-29,Tabaporã,-11.151295061728396,-56.5609049382716,32.0,22.8,,75.0,10.3,,openmeteo,27.4,42.310912775111326,31.6,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.399999999999995,27.25714285714286,,2.5777281937778316,7.848206835066735,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 31.6 entre 26 e 32; Tmax 32.0 sem gatilho; risco cumulativo 3d 7.85 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5107958,Tangará da Serra,-14.6229,-57.4933,2026-07-29,Tangará da Serra,-14.561389523809524,-58.002052380952385,33.3,24.6,,60.0,15.8,,openmeteo,28.95,40.2929255059178,32.3,30.11,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,28.2,29.53666666666667,,2.3732313764794473,6.040895560946126,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.3 entre 32 e 38; Tmax 33.3 sem gatilho; risco cumulativo 3d 6.04 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108006,Tapurah,-12.578892452830187,-56.55759245283019,2026-07-29,Tapurah,-12.578892452830187,-56.55759245283019,33.1,23.0,,67.0,7.7,,openmeteo,28.05,42.50800596027561,32.38,27.55,p95_proxy_previsao_q70,0.5,1,1,0,1,0.0,0,27.633333333333336,27.357142857142858,,3.5070014900689053,9.35801563123782,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.4 entre 32 e 38; Tmax 33.1 sem gatilho; risco cumulativo 3d 9.36 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108055,Terra Nova do Norte,-10.556793548387096,-55.01206774193548,2026-07-29,Terra Nova do Norte,-10.556793548387096,-55.01206774193548,33.5,23.3,,62.0,6.5,,openmeteo,28.4,41.61330267727783,32.580000000000005,28.319999999999997,p95_proxy_previsao_q70,0.08000000000000185,1,1,0,2,0.0,0,28.316666666666663,28.035714285714285,,3.0633256693194646,8.568544949699485,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.6 entre 32 e 38; Tmax 33.5 sem gatilho; risco cumulativo 3d 8.57 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108105,Tesouro,-15.920519642857142,-53.45928392857143,2026-07-29,Tesouro,-15.920519642857142,-53.45928392857143,35.5,23.5,,34.0,12.8,,openmeteo,29.5,36.39240091105566,33.7,28.23,p95_proxy_previsao_q70,1.2699999999999996,1,2,1,1,1.2699999999999996,2,28.733333333333334,27.692857142857143,,5.568100227763917,12.19754344216393,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.7 entre 32 e 38; Tmax 35.5 sem gatilho; risco cumulativo 3d 12.20 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
